,timestep,J,Cl mg/l,Q,ET,Q Cl mg/l,S_scale,Rn,Ta
2006-08-09,8499,0.5,0.547945205,0.582284916,3.996113911,,8792.09027,235.45833333333334,11.252916666666666
2006-08-10,8500,1.0,0.547945205,0.580349162,0.900862462,,8800.379117,54.291666666666664,10.332083333333333
2006-08-11,8501,0.75,0.547945205,0.583944134,2.183085514,,8783.564722,136.16666666666666,9.722083333333332
2006-08-12,8502,0.0,0.0,0.587337989,3.14964874,,8767.878077,151.625,10.70125
2006-08-13,8503,1.0,0.547945205,0.581631285,1.578485493,,8794.177433,86.45833333333333,9.981250000000001
2006-08-14,8504,0.25,0.547945205,0.586432961,2.593253419,,8771.759504,141.83333333333334,11.465416666666668
2006-08-15,8505,0.25,0.547945205,0.581631285,1.658405572,6.2,8794.416375,102.875,10.062083333333334
2006-08-16,8506,1.25,1.917808219,0.580650838,1.708499805,,8799.305217,97.20833333333333,11.480416666666668
2006-08-17,8507,8.25,1.917808219,0.638371508,1.061358647,,8524.342691,61.416666666666664,11.915833333333333
2006-08-18,8508,28.25,1.917808219,1.985656425,0.54480644,,5452.194224,39.541666666666664,11.097083333333332
2006-08-19,8509,43.25,1.917808219,7.488,0.986670803,,3099.677305,57.708333333333336,11.652500000000002
2006-08-20,8510,10.0,1.917808219,5.725583799,0.739088807,,3641.636758,43.666666666666664,11.36625
2006-08-21,8511,11.5,1.917808219,7.133455307,2.083388211,,3319.616441,143.66666666666666,10.89125
2006-08-22,8512,2.0,1.917808219,3.685298883,3.025535899,5.9,4495.98339,162.58333333333334,12.297916666666666
2006-08-23,8513,6.75,1.643835616,3.065656425,2.45931231,,4881.87754,143.58333333333334,12.229166666666666
2006-08-24,8514,0.25,1.643835616,2.335902235,3.830205151,,5422.245047,240.625,10.177916666666667
2006-08-25,8515,9.0,1.643835616,2.094863128,2.719415366,,5708.534451,138.83333333333334,10.80375
2006-08-26,8516,12.0,1.643835616,3.411980447,1.585604551,,4690.895278,93.08333333333333,11.682083333333333
2006-08-27,8517,8.5,1.643835616,3.225494413,2.687098906,,4797.549048,149.375,11.012083333333335
2006-08-28,8518,4.5,1.643835616,2.94900838,2.455358948,,4944.118948,138.91666666666666,9.837916666666667
2006-08-29,8519,1.75,1.643835616,2.552631285,1.681327322,5.9,5251.846408,104.83333333333333,9.537916666666666
2006-08-30,8520,8.75,2.146574871,2.342086592,2.00276491,,5451.82098,124.83333333333333,10.437083333333334
2006-08-31,8521,41.25,0.323856929,10.97773743,0.923559727,,2505.781052,60.083333333333336,14.174166666666666
2006-09-01,8522,9.75,8.565991904,11.08065922,2.205394054,,2612.838129,114.91666666666667,12.62
2006-09-02,8523,23.5,3.478253064,9.763818436,0.39292596,,2835.537262,27.458333333333332,12.59375
2006-09-03,8524,10.0,3.700945534,13.2916676,0.903339814,,2345.76961,70.375,13.520416666666668
2006-09-04,8525,5.75,5.928495153,7.051122905,2.174420371,,3345.427086,126.95833333333333,12.706666666666665
2006-09-05,8526,1.0,3.032819403,5.185910615,2.502088078,6.3,3881.856801,132.5,15.655000000000001
2006-09-06,8527,8.25,3.133039622,4.460631285,1.533988562,,4177.104108,93.66666666666667,13.157916666666667
2006-09-07,8528,0.25,1.231891482,3.689673184,3.527580635,,4515.787769,221.625,10.264166666666666
2006-09-08,8529,0.0,0.0,3.075988827,4.071112999,,4873.808725,239.5,10.615833333333333
2006-09-09,8530,0.25,4.228396105,2.657815642,3.097191073,,5169.323748,174.08333333333334,11.524583333333332
2006-09-10,8531,0.0,0.0,2.332206704,4.384328803,,5440.368518,210.83333333333334,14.405
2006-09-11,8532,0.0,0.0,2.107181564,3.743065201,,5655.625243,180.5,15.638333333333334
2006-09-12,8533,0.5,2.286140638,1.925798883,2.23417961,6.1,5850.984972,120.125,14.725
2006-09-13,8534,0.0,0.0,1.759902235,2.737776369,,6046.156839,132.125,14.429166666666667
2006-09-14,8535,9.0,3.424657534,1.834139665,0.794472712,,5965.575017,49.625,11.532083333333333
2006-09-15,8536,0.0,0.0,1.610371508,3.573668654,,6238.275902,187.5,11.163333333333334
2006-09-16,8537,0.0,0.0,1.449527933,4.113145462,,6482.961393,203.16666666666666,13.17875
2006-09-17,8538,1.0,3.424657534,1.361790503,1.4440954,,6633.490523,88.54166666666667,12.83375
2006-09-18,8539,9.5,3.424657534,1.503276536,1.824973471,,6397.040735,95.91666666666667,11.313749999999999
2006-09-19,8540,0.25,3.424657534,1.410863128,2.332714197,6.2,6519.774765,136.16666666666666,10.274583333333334
2006-09-20,8541,0.0,0.0,1.226363128,2.311400358,,6871.364452,75.08333333333333,13.7875
2006-09-21,8542,0.5,4.072534105,1.116477654,3.920940685,,7097.974271,152.08333333333334,15.677083333333334
2006-09-22,8543,2.25,4.483803021,1.061497207,1.638772981,,7230.509034,101.75,11.6275
2006-09-23,8544,0.5,4.165767359,1.027106145,2.011958731,,7305.171513,104.5,12.829583333333334
2006-09-24,8545,6.0,2.306281812,1.116402235,1.82981767,,7103.46032,92.08333333333333,12.62625
2006-09-25,8546,0.0,0.0,0.982407821,2.854966314,,7413.867456,158.25,12.097916666666668
2006-09-26,8547,0.0,0.0,0.932958101,3.13050237,6.3,7546.112928,183.66666666666666,11.890833333333333
2006-09-27,8548,12.0,2.739726027,1.042994413,0.534584718,,7302.248229,28.25,12.094583333333333
2006-09-28,8549,6.25,2.739726027,1.646296089,1.233984125,,6161.602783,78.33333333333333,11.490833333333333
2006-09-29,8550,12.0,2.739726027,2.008131285,0.54062829,,5682.231445,48.083333333333336,9.92
2006-09-30,8551,12.25,2.739726027,2.202134078,1.167527779,,5574.575833,68.25,10.216666666666667
2006-10-01,8552,31.5,2.739726027,7.543458101,0.791528482,,2937.628387,39.375,10.092083333333333
2006-10-02,8553,18.25,2.739726027,11.13800279,0.839239904,,2599.858677,56.333333333333336,9.427916666666667
2006-10-03,8554,5.25,2.739726027,7.349304469,0.709142381,,3281.323621,57.25,7.569
2006-10-04,8555,0.5,3.287671233,5.135480447,1.686837531,,3894.039739,116.625,7.573125
2006-10-05,8556,74.25,3.287671233,29.83185754,0.303177212,,1010.162936,18.958333333333332,10.475833333333334
2006-10-06,8557,28.75,3.287671233,29.59763128,1.086864877,,1257.916131,62.958333333333336,10.535
2006-10-07,8558,0.5,3.287671233,12.96957821,1.740296453,,2340.428878,94.79166666666667,8.0945
2006-10-08,8559,1.25,3.287671233,7.181094972,1.716138827,,3312.636311,83.66666666666667,10.002083333333333
2006-10-09,8560,3.75,3.287671233,5.144329609,2.086119068,,3896.209801,145.45833333333334,9.437833333333334
2006-10-10,8561,0.5,3.287671233,3.962941341,1.578172129,6.1,4387.114449,82.41666666666667,10.290708333333333
2006-10-11,8562,18.25,3.150684932,6.94123743,0.80642313,,3380.645277,72.75,10.5625
2006-10-12,8563,1.0,3.150684932,4.526773743,0.568724963,,4129.412765,53.5,10.057916666666666
2006-10-13,8564,0.25,3.150684932,3.766801676,1.265824722,,4487.017178,71.58333333333333,10.303333333333333
2006-10-14,8565,0.0,0.0,3.313986034,1.042525732,,4731.812462,65.54166666666667,9.180416666666668
2006-10-15,8566,0.0,0.0,2.870949721,0.759516467,,5013.874367,38.416666666666664,8.975833333333332
2006-10-16,8567,1.75,3.150684932,2.559318436,0.346159308,,5251.780256,16.833333333333332,8.713666666666667
2006-10-17,8568,7.25,3.150684932,2.712921788,0.05751978,6.3,5133.540335,11.458333333333334,10.4075
2006-10-18,8569,0.0,0.0,2.465648045,0.616748302,,5316.649046,34.75,10.527916666666666
2006-10-19,8570,25.75,3.01369863,5.793159218,0.706885574,,3715.960615,43.666666666666664,10.314166666666667
2006-10-20,8571,14.0,3.01369863,10.38245531,0.440457451,,2754.750189,31.666666666666668,9.39875
2006-10-21,8572,17.0,3.01369863,13.55078212,1.132639363,,2378.131503,66.29166666666667,9.25125
2006-10-22,8573,9.0,3.01369863,16.43990782,0.385795824,,2029.062097,27.5,7.5144166666666665
2006-10-23,8574,5.0,3.01369863,9.042561453,0.726126618,,2934.733566,59.833333333333336,7.368958333333333
2006-10-24,8575,3.25,3.01369863,6.01501676,0.911122679,6.2,3615.792049,71.33333333333333,6.935875
2006-10-25,8576,18.5,5.068493151,13.52948883,0.002556664,,2173.83213,3.9583333333333335,8.055083333333334
2006-10-26,8577,4.75,5.068493151,10.86536313,1.049775004,,2618.54318,49.208333333333336,8.539125
2006-10-27,8578,2.0,5.068493151,6.496592179,0.41349142,,3488.191941,30.041666666666668,7.614041666666666
2006-10-28,8579,19.75,5.068493151,8.828120112,0.159892051,,3021.383912,18.958333333333332,11.589583333333332
2006-10-29,8580,0.5,5.068493151,6.776648045,1.226005359,,3414.712593,69.95833333333333,9.402833333333334
2006-10-30,8581,8.25,5.068493151,5.375639665,0.556186927,,3842.431824,50.875,10.78125
2006-10-31,8582,9.75,5.068493151,6.901290503,0.514618829,6.4,3402.325678,34.458333333333336,6.054125
2006-11-01,8583,0.0,0.0,5.016871508,0.971498119,,3947.697337,94.5,2.1180833333333333
2006-11-02,8584,0.0,0.0,4.12496648,0.55094541,,4310.538906,62.708333333333336,1.297
2006-11-03,8585,0.0,0.0,3.647840782,1.337537824,,4553.066088,90.79166666666667,2.527416666666667
2006-11-04,8586,0.5,3.97260274,3.220592179,0.979072734,,4787.779254,90.08333333333333,4.238625
2006-11-05,8587,0.0,0.0,2.862226257,0.598774334,,5022.30556,71.16666666666667,6.621833333333334
2006-11-06,8588,0.0,0.0,2.544787709,1.320689299,,5260.458742,82.91666666666667,6.7287083333333335
2006-11-07,8589,0.0,0.0,2.272927374,1.808271325,,5496.212995,84.41666666666667,8.031958333333334
2006-11-08,8590,24.25,3.97260274,4.338125698,0.346274525,6.7,4074.653207,21.458333333333332,7.943666666666666
2006-11-09,8591,0.0,0.0,3.304081006,0.406661852,,4692.426438,51.958333333333336,3.7849583333333334
2006-11-10,8592,26.25,3.01369863,5.636463687,0.417704505,,3556.475509,31.083333333333332,6.422750000000001
2006-11-11,8593,6.25,3.01369863,7.819893855,0.671907853,,3061.052123,23.333333333333332,5.861
2006-11-12,8594,19.5,3.01369863,6.466072626,0.41375031,,3566.340978,20.166666666666668,6.243083333333334
2006-11-13,8595,9.25,3.01369863,12.29802235,0.773271853,,2443.457878,36.625,8.315041666666668
2006-11-14,8596,31.5,3.01369863,11.95134637,0.319862552,7.9,2521.01782,15.041666666666666,7.186083333333333
2006-11-15,8597,18.75,6.02739726,21.93855587,0.280433217,,1623.975864,6.5,9.2125
2006-11-16,8598,10.0,6.02739726,11.32260335,0.30427232,,2602.192153,23.541666666666668,4.298625
2006-11-17,8599,7.25,6.02739726,8.735405028,0.31580777,,3019.66579,23.291666666666668,3.0228333333333333
2006-11-18,8600,10.25,6.02739726,8.040670391,0.531452741,,3160.944045,31.833333333333332,1.8544583333333333
2006-11-19,8601,34.75,6.02739726,15.16557821,0.585547289,,2100.495758,38.5,3.9287916666666667
2006-11-20,8602,17.25,6.02739726,25.49984078,0.830416824,,1330.764221,42.125,5.511875
2006-11-21,8603,7.25,6.02739726,10.17605866,0.577289575,6.5,2758.721068,22.416666666666668,2.7550416666666666
2006-11-22,8604,24.5,7.397260274,9.951234637,0.190347222,,2929.138043,11.791666666666666,4.976666666666667
2006-11-23,8605,18.75,7.397260274,19.23807821,0.483336977,,1784.047538,18.208333333333332,5.56225
2006-11-24,8606,18.75,7.397260274,15.13161453,0.113457329,,2193.746118,6.666666666666667,5.849875
2006-11-25,8607,7.5,7.397260274,14.31093017,0.402069014,,2227.928077,30.5,4.897083333333334
2006-11-26,8608,11.0,7.397260274,12.59801397,0.70284132,,2437.80704,46.833333333333336,6.007458333333333
2006-11-27,8609,8.0,7.397260274,9.041882682,0.616305411,,2961.429658,19.333333333333332,7.760833333333333
2006-11-28,8610,11.5,7.397260274,10.70962291,0.384182496,6.8,2686.040391,34.458333333333336,5.916625
2006-11-29,8611,2.75,14.10958904,7.177751397,0.1931072,,3333.262794,9.0,7.1598749999999995
2006-11-30,8612,3.25,14.10958904,5.520871508,1.060654353,,3782.843904,22.916666666666668,7.150916666666667
2006-12-01,8613,10.0,14.10958904,5.931,0.279341715,,3669.346794,17.041666666666668,7.4249583333333335
2006-12-02,8614,6.2316075,14.10958904,4.837801676,0.400195621,,4028.923951,20.208333333333332,4.912166666666667
2006-12-03,8615,24.98859262,14.10958904,14.69767877,0.58289005,,2166.047022,13.916666666666666,4.827541666666667
2006-12-04,8616,36.18939749,14.10958904,19.05257263,0.46096544,,1738.003407,13.291666666666666,7.004083333333334
2006-12-05,8617,47.17127191,14.10958904,41.89334078,0.487673955,9.5,835.8834169,14.5,6.039041666666667
2006-12-06,8618,21.41485211,21.64383562,25.06580447,0.335390623,,1456.458576,8.833333333333334,4.248833333333334
2006-12-07,8619,31.3792181,21.64383562,26.94248045,0.49566598,,1444.755073,8.166666666666666,4.93675
2006-12-08,8620,19.26956937,21.64383562,25.92847207,0.240230366,,1363.306466,21.833333333333332,2.8786666666666663
2006-12-09,8621,8.467001255,21.64383562,15.75482682,0.198824436,,2122.754683,24.666666666666668,1.593
2006-12-10,8622,63.7868381,21.64383562,32.94718994,0.142491843,,981.8489359,6.416666666666667,5.511083333333333
2006-12-11,8623,55.41961577,21.64383562,61.03448045,0.539770786,,265.7186139,25.375,5.175208333333333
2006-12-12,8624,17.73880947,21.64383562,18.69036034,0.339728501,11.1,1848.788199,4.208333333333333,5.1297500000000005
2006-12-13,8625,10.96916183,4.109589041,12.39448324,0.254502828,,2472.040597,8.041666666666666,7.357
2006-12-14,8626,28.53158237,4.109589041,16.32411453,0.114962715,,2154.293795,7.125,8.345833333333333
2006-12-15,8627,37.27368388,4.109589041,35.51963128,0.074347701,,1071.872316,5.875,5.8503333333333325
2006-12-16,8628,6.922588515,4.109589041,15.8054581,0.146355359,,2071.246002,15.166666666666666,2.533583333333333
2006-12-17,8629,4.358538345,4.109589041,9.685458101,0.202082462,,2833.720105,15.833333333333334,3.4109166666666666
2006-12-18,8630,6.233857665,4.109589041,8.118930168,0.127209322,,3136.016591,13.541666666666666,3.719708333333333
2006-12-19,8631,0.635447715,4.109589041,6.105343575,0.417321808,8.8,3605.701769,37.416666666666664,2.362
2006-12-20,8632,0.87332589,8.219178082,4.877824022,0.418033078,,4005.556948,42.333333333333336,1.2299583333333335
2006-12-21,8633,0.170821025,8.219178082,4.129189944,0.393269953,,4312.105168,45.041666666666664,1.390875
2006-12-22,8634,0.32865642,8.219178082,3.605530726,0.263200327,,4571.547456,30.291666666666668,1.215375
