DBCODE,ENTITY,SITECODE,RELHUM_METHOD,HEIGHT,QC_LEVEL,PROBE_CODE,DATE,RELHUM_MEAN_DAY,RELHUM_MEAN_FLAG,RELHUM_MAX_DAY,RELHUM_MAX_FLAG,RELHUM_MAXTIME,RELHUM_MIN_DAY,RELHUM_MIN_FLAG,RELHUM_MINTIME,EVENT_CODE
MS001,2,"CENMET","REL217",450,1D,"RELCEN01",2017-02-27,96.9,A,100.0,A,1910,87.7,A,1000,"NA"
MS001,2,"CENMET","REL217",450,1D,"RELCEN01",2017-02-28,98.0,A,100.0,A,0005,86.6,A,1325,"NA"
MS001,2,"CENMET","REL217",450,1D,"RELCEN01",2017-03-01,92.1,A,100.0,A,1850,61.4,A,1440,"NA"
MS001,2,"CENMET","REL217",450,1D,"RELCEN01",2017-03-02,92.6,A,100.0,A,0005,55.7,A,1430,"NA"
MS001,2,"CENMET","REL217",450,1D,"RELCEN01",2017-03-03,96.1,A,100.0,A,0005,64.1,A,1055,"NA"
MS001,2,"CENMET","REL217",450,1D,"RELCEN01",2017-03-04,96.9,A,100.0,A,0005,75.3,A,1310,"NA"
MS001,2,"CENMET","REL217",450,1D,"RELCEN01",2017-03-05,94.6,A,99.5,A,2105,81.1,A,1130,"NA"
MS001,2,"CENMET","REL217",450,1D,"RELCEN01",2017-03-06,98.6,A,100.0,A,1830,96.1,A,1350,"NA"
MS001,2,"CENMET","REL217",450,1D,"RELCEN01",2017-03-07,99.2,A,100.0,A,0005,94.1,A,1245,"NA"
MS001,2,"CENMET","REL217",450,1D,"RELCEN01",2017-03-08,99.7,A,100.0,A,0005,96.9,A,1415,"NA"
MS001,2,"CENMET","REL217",450,1D,"RELCEN01",2017-03-09,99.4,A,100.0,A,0005,95.8,A,2115,"NA"
MS001,2,"CENMET","REL217",450,1D,"RELCEN01",2017-03-10,86.7,A,100.0,A,0005,46.6,A,1455,"NA"
MS001,2,"CENMET","REL217",450,1D,"RELCEN01",2017-03-11,95.4,A,100.0,A,1925,72.9,A,0825,"NA"
MS001,2,"CENMET","REL217",450,1D,"RELCEN01",2017-03-12,91.8,A,100.0,A,0005,54.8,A,1450,"NA"
MS001,2,"CENMET","REL217",450,1D,"RELCEN01",2017-03-13,95.5,A,100.0,A,1600,76.6,A,1015,"NA"
MS001,2,"CENMET","REL217",450,1D,"RELCEN01",2017-03-14,96.7,A,100.0,A,0005,75.7,A,1430,"NA"
MS001,2,"CENMET","REL217",450,1D,"RELCEN01",2017-03-15,96.1,A,100.0,A,2010,62.2,A,0520,"NA"
MS001,2,"CENMET","REL217",450,1D,"RELCEN01",2017-03-16,91.8,A,100.0,A,0005,63.9,A,1450,"NA"
MS001,2,"CENMET","REL217",450,1D,"RELCEN01",2017-03-17,98.7,A,100.0,A,0005,86.3,A,2245,"NA"
MS001,2,"CENMET","REL217",450,1D,"RELCEN01",2017-03-18,98.4,A,100.0,A,0440,84.9,A,0145,"NA"
MS001,2,"CENMET","REL217",450,1D,"RELCEN01",2017-03-19,88.0,A,100.0,A,0005,48.8,A,1425,"NA"
MS001,2,"CENMET","REL217",450,1D,"RELCEN01",2017-03-20,93.2,A,100.0,A,0355,68.9,A,1025,"NA"
MS001,2,"CENMET","REL217",450,1D,"RELCEN01",2017-03-21,92.1,A,100.0,A,0005,52.9,A,1520,"NA"
MS001,2,"CENMET","REL217",450,1D,"RELCEN01",2017-03-22,97.0,A,100.0,A,0005,80.3,A,1055,"NA"
MS001,2,"CENMET","REL217",450,1D,"RELCEN01",2017-03-23,89.9,A,100.0,A,0005,44.6,A,1520,"NA"
MS001,2,"CENMET","REL217",450,1D,"RELCEN01",2017-03-24,98.4,A,100.0,A,0135,90.5,A,1210,"NA"
MS001,2,"CENMET","REL217",450,1D,"RELCEN01",2017-03-25,94.5,A,100.0,A,0030,73.9,A,1255,"NA"
MS001,2,"CENMET","REL217",450,1D,"RELCEN01",2017-03-26,99.4,A,100.0,A,0005,94.6,A,1455,"NA"
MS001,2,"CENMET","REL217",450,1D,"RELCEN01",2017-03-27,97.6,A,100.0,A,0005,84.0,A,1215,"NA"
MS001,2,"CENMET","REL217",450,1D,"RELCEN01",2017-03-28,92.8,A,100.0,A,0005,54.1,A,1505,"NA"
MS001,2,"CENMET","REL217",450,1D,"RELCEN01",2017-03-29,99.5,A,100.0,A,0005,97.4,A,1335,"NA"
MS001,2,"CENMET","REL217",450,1D,"RELCEN01",2017-03-30,97.9,A,100.0,A,0005,80.0,A,1505,"NA"
MS001,2,"CENMET","REL217",450,1D,"RELCEN01",2017-03-31,90.5,A,100.0,A,0005,55.9,A,1555,"NA"
MS001,2,"CENMET","REL217",450,1D,"RELCEN01",2017-04-01,95.1,A,100.0,A,0005,57.4,A,1045,"NA"
MS001,2,"CENMET","REL217",450,1D,"RELCEN01",2017-04-02,83.2,A,100.0,A,0005,41.5,A,1545,"NA"
MS001,2,"CENMET","REL217",450,1D,"RELCEN01",2017-04-03,78.0,A,100.0,A,0020,28.7,A,1350,"NA"
MS001,2,"CENMET","REL217",450,1D,"RELCEN01",2017-04-04,78.7,A,97.7,A,0005,33.6,A,1050,"NA"
MS001,2,"CENMET","REL217",450,1D,"RELCEN01",2017-04-05,85.1,A,100.0,A,1830,39.1,A,1250,"NA"
MS001,2,"CENMET","REL217",450,1D,"RELCEN01",2017-04-06,89.2,A,100.0,A,0005,60.6,A,1435,"NA"
MS001,2,"CENMET","REL217",450,1D,"RELCEN01",2017-04-07,80.6,A,99.8,A,2330,46.9,A,0600,"NA"
MS001,2,"CENMET","REL217",450,1D,"RELCEN01",2017-04-08,97.0,A,100.0,A,0210,74.0,A,1205,"NA"
MS001,2,"CENMET","REL217",450,1D,"RELCEN01",2017-04-09,93.9,A,100.0,A,0130,55.3,A,1400,"NA"
MS001,2,"CENMET","REL217",450,1D,"RELCEN01",2017-04-10,92.7,A,100.0,A,0005,66.0,A,1430,"NA"
MS001,2,"CENMET","REL217",450,1D,"RELCEN01",2017-04-11,89.6,A,100.0,A,0005,55.4,A,1020,"NA"
MS001,2,"CENMET","REL217",450,1D,"RELCEN01",2017-04-12,96.6,A,100.0,A,0610,71.1,A,0155,"NA"
MS001,2,"CENMET","REL217",450,1D,"RELCEN01",2017-04-13,97.8,A,100.0,A,0005,79.3,A,1250,"NA"
MS001,2,"CENMET","REL217",450,1D,"RELCEN01",2017-04-14,96.7,A,100.0,A,0005,77.7,A,1140,"NA"
MS001,2,"CENMET","REL217",450,1D,"RELCEN01",2017-04-15,89.4,A,100.0,A,0005,46.8,A,1515,"NA"
MS001,2,"CENMET","REL217",450,1D,"RELCEN01",2017-04-16,72.8,A,100.0,A,2100,40.9,A,1200,"NA"
MS001,2,"CENMET","REL217",450,1D,"RELCEN01",2017-04-17,96.8,A,100.0,A,0005,78.6,A,1630,"NA"
MS001,2,"CENMET","REL217",450,1D,"RELCEN01",2017-04-18,94.5,A,100.0,A,0005,65.7,A,1545,"NA"
MS001,2,"CENMET","REL217",450,1D,"RELCEN01",2017-04-19,94.4,A,100.0,A,0005,58.0,A,1325,"NA"
MS001,2,"CENMET","REL217",450,1D,"RELCEN01",2017-04-20,96.1,A,100.0,A,0005,72.5,A,1310,"NA"
MS001,2,"CENMET","REL217",450,1D,"RELCEN01",2017-04-21,72.2,A,100.0,A,0005,32.8,A,1635,"NA"
MS001,2,"CENMET","REL217",450,1D,"RELCEN01",2017-04-22,82.0,A,100.0,A,2100,49.7,A,0245,"NA"
MS001,2,"CENMET","REL217",450,1D,"RELCEN01",2017-04-23,98.1,A,100.0,A,0005,90.2,A,1255,"NA"
MS001,2,"CENMET","REL217",450,1D,"RELCEN01",2017-04-24,99.6,A,100.0,A,0005,96.5,A,1110,"NA"
MS001,2,"CENMET","REL217",450,1D,"RELCEN01",2017-04-25,97.9,A,100.0,A,0005,87.3,A,0905,"NA"
MS001,2,"CENMET","REL217",450,1D,"RELCEN01",2017-04-26,98.9,A,100.0,A,0005,93.1,A,1410,"NA"
MS001,2,"CENMET","REL217",450,1D,"RELCEN01",2017-04-27,99.6,A,100.0,A,0005,96.1,A,1350,"NA"
MS001,2,"CENMET","REL217",450,1D,"RELCEN01",2017-04-28,92.3,A,100.0,A,0005,56.6,A,1500,"NA"
MS001,2,"CENMET","REL217",450,1D,"RELCEN01",2017-04-29,76.2,A,100.0,A,0005,22.9,A,1320,"NA"
MS001,2,"CENMET","REL217",450,1D,"RELCEN01",2017-04-30,86.0,A,100.0,A,0040,43.8,A,1510,"NA"
MS001,2,"CENMET","REL217",450,1D,"RELCEN01",2017-05-01,89.5,A,100.0,A,0050,48.5,A,1300,"NA"
MS001,2,"CENMET","REL217",450,1D,"RELCEN01",2017-05-02,89.9,A,100.0,A,0005,59.8,A,1350,"NA"
MS001,2,"CENMET","REL217",450,1D,"RELCEN01",2017-05-03,78.4,A,100.0,A,0145,34.7,A,1355,"NA"
MS001,2,"CENMET","REL217",450,1D,"RELCEN01",2017-05-04,80.2,A,100.0,A,2020,33.5,A,1405,"NA"
MS001,2,"CENMET","REL217",450,1D,"RELCEN01",2017-05-05,98.6,A,100.0,A,0110,93.7,A,1510,"NA"
MS001,2,"CENMET","REL217",450,1D,"RELCEN01",2017-05-06,83.7,A,100.0,A,0005,46.3,A,1500,"NA"
MS001,2,"CENMET","REL217",450,1D,"RELCEN01",2017-05-07,79.1,A,100.0,A,0020,36.4,A,1250,"NA"
MS001,2,"CENMET","REL217",450,1D,"RELCEN01",2017-05-08,70.1,A,97.6,A,0155,30.7,A,1230,"NA"
MS001,2,"CENMET","REL217",450,1D,"RELCEN01",2017-05-09,69.0,A,96.0,A,0705,25.1,A,1450,"NA"
MS001,2,"CENMET","REL217",450,1D,"RELCEN01",2017-05-10,69.7,A,96.3,A,0430,33.2,A,1625,"NA"
MS001,2,"CENMET","REL217",450,1D,"RELCEN01",2017-05-11,95.2,A,100.0,A,2040,83.1,A,0925,"NA"
MS001,2,"CENMET","REL217",450,1D,"RELCEN01",2017-05-12,98.0,A,100.0,A,0005,83.0,A,1305,"NA"
MS001,2,"CENMET","REL217",450,1D,"RELCEN01",2017-05-13,98.0,A,100.0,A,0005,88.8,A,1445,"NA"
MS001,2,"CENMET","REL217",450,1D,"RELCEN01",2017-05-14,92.6,A,100.0,A,0005,71.1,A,1340,"NA"
MS001,2,"CENMET","REL217",450,1D,"RELCEN01",2017-05-15,80.6,A,100.0,A,0005,46.7,A,1355,"NA"
MS001,2,"CENMET","REL217",450,1D,"RELCEN01",2017-05-16,97.9,A,100.0,A,0135,84.0,A,1425,"NA"
MS001,2,"CENMET","REL217",450,1D,"RELCEN01",2017-05-17,98.1,A,100.0,A,0005,87.9,A,1235,"NA"
